entity_id,entity_name,plant_id,plant_name,sector,nameplate_capacity,summer_capacity,winter_capacity,latitude,longitude,survey_month,survey_year
55983.0,Luminant Generation Company LLC,8063.0,DeCordova Steam Electric Station,IPP Non-CHP,269.1,260.0,260.0,32.403056,-97.70056,8,2022
56272.0,Duke Energy DEGS Notrees,56961.0,Notrees Windpower Hybrid,IPP Non-CHP,36.0,36.0,36.0,31.995,-102.8283,8,2022
56215.0,RWE Renewables Americas LLC,56981.0,Pyron Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.5886,-100.6728,8,2022
56215.0,RWE Renewables Americas LLC,56984.0,Inadale Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.4969,-100.5797,8,2022
58489.0,OCI Solar Power,58537.0,OCI Alamo Solar I Hybrid,IPP Non-CHP,1.0,1.0,1.0,29.271667,-98.44472,8,2022
61123.0,Upton County Solar 2 LLC,60123.0,Castle Gap Solar Hybrid,IPP Non-CHP,9.9,9.9,9.9,31.255,-102.272,8,2022
50174.0,Electric Transmission Texas LLC,60506.0,ETT Presidio NaS Battery,Electric Utility,4.0,4.0,4.0,29.566263,-104.3554,8,2022
60389.0,Rabbit Hill Energy Storage Project,60649.0,Rabbit Hill Energy Storage Project,IPP Non-CHP,9.9,9.9,9.9,30.587828,-97.68702,8,2022
60409.0,"Blue Summit Storage, LLC",60690.0,"Blue Summit Storage, LLC",IPP Non-CHP,30.0,30.0,30.0,34.299,-99.399,8,2022
54888.0,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,IPP Non-CHP,2.0,2.0,2.0,32.167575,-101.4792,8,2022
1015.0,Austin Energy,61741.0,Kingsberry Energy Storage System,Electric Utility,1.5,1.5,1.5,30.266028,-97.68614,8,2022
16604.0,City of San Antonio - (TX),62609.0,Commerce ESS,Electric Utility,10.0,10.0,10.0,29.43445,-98.61765,8,2022
61728.0,GlidePath Power Operations LLC,62753.0,Prospect Storage,IPP Non-CHP,9.9,9.9,9.9,29.149166,-95.65111,8,2022
63012.0,"2W Permian Solar, LLC",63255.0,2W Permian Solar Project Hybrid,IPP Non-CHP,40.0,40.0,40.0,32.116388,-102.5283,8,2022
63430.0,"Chisholm Grid, LLC",63737.0,Chisholm Grid Energy Storage System,IPP Non-CHP,100.0,100.0,100.0,32.904444,-97.38611,8,2022
63549.0,"Lily Solar, LLC",63892.0,Lily Solar Hybrid,IPP Non-CHP,50.0,50.0,50.0,32.533273,-96.42899,8,2022
63571.0,"Azure Sky Solar Project, LLC",63905.0,Azure Sky Solar,IPP Non-CHP,77.0,77.0,77.0,32.998948,-99.5985,8,2022
63883.0,Broad Reach Power,64293.0,Alvin,IPP Non-CHP,9.9,9.9,9.9,29.433245,-95.24937,8,2022
63883.0,Broad Reach Power,64294.0,Odessa,IPP Non-CHP,9.9,9.9,9.9,31.871315,-102.3984,8,2022
63883.0,Broad Reach Power,64295.0,Angleton,IPP Non-CHP,9.9,9.9,9.9,29.167065,-95.44065,8,2022
63883.0,Broad Reach Power,64296.0,Brazoria,IPP Non-CHP,9.9,9.9,9.9,29.062635,-95.57759,8,2022
63883.0,Broad Reach Power,64297.0,Heights,IPP Non-CHP,9.9,9.9,9.9,29.389595,-94.94987,8,2022
63883.0,Broad Reach Power,64298.0,Magnolia TX,IPP Non-CHP,9.9,9.9,9.9,29.488335,-95.13395,8,2022
63883.0,Broad Reach Power,64312.0,Bat Cave,IPP Non-CHP,100.0,100.0,100.0,30.737745,-99.23178,8,2022
63883.0,Broad Reach Power,64314.0,Dickinson,IPP Non-CHP,9.9,9.9,9.9,29.461255,-95.05699,8,2022
63883.0,Broad Reach Power,64315.0,Loop 463,IPP Non-CHP,9.9,9.9,9.9,28.816475,-97.07487,8,2022
63883.0,Broad Reach Power,64316.0,Lopeno,IPP Non-CHP,9.9,9.9,9.9,26.687614,-99.10942,8,2022
63883.0,Broad Reach Power,64317.0,North Fork TX,IPP Non-CHP,100.0,100.0,100.0,30.748955,-97.87571,8,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,8,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,8,2022
63883.0,Broad Reach Power,64319.0,Ranchtown,IPP Non-CHP,9.9,9.9,9.9,29.617885,-98.73595,8,2022
63883.0,Broad Reach Power,64321.0,Sweeny,IPP Non-CHP,9.9,9.9,9.9,29.055615,-95.68724,8,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,8,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,8,2022
63289.0,Key Capture Energy,64423.0,TX7 Flat Top,IPP Non-CHP,9.9,9.9,9.9,31.19791,-103.3607,8,2022
63289.0,Key Capture Energy,64424.0,TX8 Worsham,IPP Non-CHP,9.9,9.9,9.9,31.35658,-103.3365,8,2022
63289.0,Key Capture Energy,64425.0,TX2 Port Lavaca,IPP Non-CHP,9.9,9.9,9.9,28.58673,-96.68376,8,2022
60947.0,Tesla Inc.,64528.0,Gambit Energy Storage - Angleton Storage,IPP Non-CHP,100.0,100.0,100.0,29.16801,-95.44506,8,2022
64400.0,Flower Valley,64915.0,Flower Valley I,IPP Non-CHP,9.9,9.9,9.9,31.197283,-103.3618,8,2022
64401.0,Swoose,64916.0,Swoose I,IPP Non-CHP,9.9,9.9,9.9,31.45115,-103.0962,8,2022
64402.0,Triple Butte,64917.0,Triple Butte I,IPP Non-CHP,7.5,7.5,7.5,30.75956,-103.0679,8,2022
65076.0,"HEN Infrastructure, L.L.C.",65809.0,Caterina,IPP Non-CHP,9.9,9.9,9.9,28.34705,-99.6737,8,2022
65076.0,"HEN Infrastructure, L.L.C.",65831.0,Lonestar,IPP Non-CHP,9.9,9.9,9.9,31.594864,-103.2498,8,2022
65076.0,"HEN Infrastructure, L.L.C.",65836.0,Toyah Power Station,IPP Non-CHP,10.4,9.9,9.9,31.113909,-103.6655,8,2022
65076.0,"HEN Infrastructure, L.L.C.",65838.0,Hoef's Road Storage,IPP Non-CHP,2.0,2.0,2.0,31.031247,-103.4626,8,2022
56272.0,Duke Energy DEGS Notrees,56961.0,Notrees Windpower Hybrid,IPP Non-CHP,36.0,36.0,36.0,31.995,-102.8283,3,2022
56215.0,RWE Renewables Americas LLC,56981.0,Pyron Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.5886,-100.6728,3,2022
56215.0,RWE Renewables Americas LLC,56984.0,Inadale Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.4969,-100.5797,3,2022
58489.0,OCI Solar Power,58537.0,OCI Alamo Solar I Hybrid,IPP Non-CHP,1.0,1.0,1.0,29.271667,-98.44472,3,2022
61123.0,Upton County Solar 2 LLC,60123.0,Castle Gap Solar Hybrid,IPP Non-CHP,9.9,9.9,9.9,31.255,-102.272,3,2022
50174.0,Electric Transmission Texas LLC,60506.0,ETT Presidio NaS Battery,IPP Non-CHP,4.0,4.0,4.0,29.566263,-104.3554,3,2022
60389.0,Rabbit Hill Energy Storage Project,60649.0,Rabbit Hill Energy Storage Project,IPP Non-CHP,9.9,9.9,9.9,30.587828,-97.68702,3,2022
60409.0,"Blue Summit Storage, LLC",60690.0,"Blue Summit Storage, LLC",IPP Non-CHP,30.0,30.0,30.0,34.299,-99.399,3,2022
54888.0,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,IPP Non-CHP,2.0,2.0,2.0,32.167575,-101.4792,3,2022
1015.0,Austin Energy,61741.0,Kingsberry Energy Storage System,Electric Utility,1.5,1.5,1.5,30.266028,-97.68614,3,2022
16604.0,City of San Antonio - (TX),62609.0,Commerce ESS,Electric Utility,10.0,10.0,10.0,29.43445,-98.61765,3,2022
61728.0,GlidePath Power Operations LLC,62753.0,Prospect Storage,IPP Non-CHP,9.9,9.9,9.9,29.149166,-95.65111,3,2022
63012.0,"2W Permian Solar, LLC",63255.0,2W Permian Solar Project Hybrid,IPP Non-CHP,40.0,40.0,40.0,32.116388,-102.5283,3,2022
63430.0,"Chisholm Grid, LLC",63737.0,Chisholm Grid Energy Storage System,IPP Non-CHP,100.0,100.0,100.0,32.904444,-97.38611,3,2022
63549.0,"Lily Solar, LLC",63892.0,Lily Solar Hybrid,IPP Non-CHP,50.0,50.0,50.0,32.533273,-96.42899,3,2022
63883.0,Broad Reach Power,64293.0,Alvin,IPP Non-CHP,9.9,9.9,9.9,29.433245,-95.24937,3,2022
63883.0,Broad Reach Power,64294.0,Odessa,IPP Non-CHP,9.9,9.9,9.9,31.871315,-102.3984,3,2022
63883.0,Broad Reach Power,64295.0,Angleton,IPP Non-CHP,9.9,9.9,9.9,29.167065,-95.44065,3,2022
63883.0,Broad Reach Power,64296.0,Brazoria,IPP Non-CHP,9.9,9.9,9.9,29.062635,-95.57759,3,2022
63883.0,Broad Reach Power,64297.0,Heights,IPP Non-CHP,9.9,9.9,9.9,29.389595,-94.94987,3,2022
63883.0,Broad Reach Power,64298.0,Magnolia TX,IPP Non-CHP,9.9,9.9,9.9,29.488335,-95.13395,3,2022
63883.0,Broad Reach Power,64312.0,Bat Cave,IPP Non-CHP,100.0,100.0,100.0,30.737745,-99.23178,3,2022
63883.0,Broad Reach Power,64314.0,Dickinson,IPP Non-CHP,9.9,9.9,9.9,29.461255,-95.05699,3,2022
63883.0,Broad Reach Power,64315.0,Loop 463,IPP Non-CHP,9.9,9.9,9.9,28.816475,-97.07487,3,2022
63883.0,Broad Reach Power,64316.0,Lopeno,IPP Non-CHP,9.9,9.9,9.9,26.687614,-99.10942,3,2022
63883.0,Broad Reach Power,64317.0,North Fork TX,IPP Non-CHP,100.0,100.0,100.0,30.748955,-97.87571,3,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,3,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,3,2022
63883.0,Broad Reach Power,64319.0,Ranchtown,IPP Non-CHP,9.9,9.9,9.9,29.617885,-98.73595,3,2022
63883.0,Broad Reach Power,64321.0,Sweeny,IPP Non-CHP,9.9,9.9,9.9,29.055615,-95.68724,3,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,3,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,3,2022
63289.0,Key Capture Energy,64423.0,TX7 Flat Top,IPP Non-CHP,9.9,9.9,9.9,31.19791,-103.3607,3,2022
63289.0,Key Capture Energy,64424.0,TX8 Worsham,IPP Non-CHP,9.9,9.9,9.9,31.35658,-103.3365,3,2022
63289.0,Key Capture Energy,64425.0,TX2 Port Lavaca,IPP Non-CHP,9.9,9.9,9.9,28.58673,-96.68376,3,2022
60947.0,Tesla Inc.,64528.0,Gambit Energy Storage - Angleton Storage,IPP Non-CHP,100.0,100.0,100.0,29.16801,-95.44506,3,2022
64400.0,Flower Valley,64915.0,Flower Valley I,IPP Non-CHP,9.9,9.9,9.9,31.197283,-103.3618,3,2022
64401.0,Swoose,64916.0,Swoose I,IPP Non-CHP,9.9,9.9,9.9,31.45115,-103.0962,3,2022
64402.0,Triple Butte,64917.0,Triple Butte I,IPP Non-CHP,7.5,7.5,7.5,30.75956,-103.0679,3,2022
55983.0,Luminant Generation Company LLC,8063.0,DeCordova Steam Electric Station,IPP Non-CHP,269.1,260.0,260.0,32.403056,-97.70056,9,2022
56272.0,Duke Energy DEGS Notrees,56961.0,Notrees Windpower Hybrid,IPP Non-CHP,36.0,36.0,36.0,31.995,-102.8283,9,2022
56215.0,RWE Renewables Americas LLC,56981.0,Pyron Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.5886,-100.6728,9,2022
56215.0,RWE Renewables Americas LLC,56984.0,Inadale Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.4969,-100.5797,9,2022
58489.0,OCI Solar Power,58537.0,OCI Alamo Solar I Hybrid,IPP Non-CHP,1.0,1.0,1.0,29.271667,-98.44472,9,2022
61123.0,Upton County Solar 2 LLC,60123.0,Castle Gap Solar Hybrid,IPP Non-CHP,9.9,9.9,9.9,31.255,-102.272,9,2022
50174.0,Electric Transmission Texas LLC,60506.0,ETT Presidio NaS Battery,Electric Utility,4.0,4.0,4.0,29.566263,-104.3554,9,2022
60389.0,Rabbit Hill Energy Storage Project,60649.0,Rabbit Hill Energy Storage Project,IPP Non-CHP,9.9,9.9,9.9,30.587828,-97.68702,9,2022
60409.0,"Blue Summit Storage, LLC",60690.0,"Blue Summit Storage, LLC",IPP Non-CHP,30.0,30.0,30.0,34.299,-99.399,9,2022
54888.0,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,IPP Non-CHP,2.0,2.0,2.0,32.167575,-101.4792,9,2022
1015.0,Austin Energy,61741.0,Kingsberry Energy Storage System,Electric Utility,1.5,1.5,1.5,30.266028,-97.68614,9,2022
16604.0,City of San Antonio - (TX),62609.0,Commerce ESS,Electric Utility,10.0,10.0,10.0,29.43445,-98.61765,9,2022
61728.0,GlidePath Power Operations LLC,62753.0,Prospect Storage,IPP Non-CHP,9.9,9.9,9.9,29.149166,-95.65111,9,2022
63012.0,"2W Permian Solar, LLC",63255.0,2W Permian Solar Project Hybrid,IPP Non-CHP,40.0,40.0,40.0,32.116388,-102.5283,9,2022
63430.0,"Chisholm Grid, LLC",63737.0,Chisholm Grid Energy Storage System,IPP Non-CHP,100.0,100.0,100.0,32.904444,-97.38611,9,2022
63549.0,"Lily Solar, LLC",63892.0,Lily Solar Hybrid,IPP Non-CHP,50.0,50.0,50.0,32.533273,-96.42899,9,2022
63571.0,"Azure Sky Solar Project, LLC",63905.0,Azure Sky Solar,IPP Non-CHP,77.0,77.0,77.0,32.998948,-99.5985,9,2022
63883.0,Broad Reach Power,64293.0,Alvin,IPP Non-CHP,9.9,9.9,9.9,29.433245,-95.24937,9,2022
63883.0,Broad Reach Power,64294.0,Odessa,IPP Non-CHP,9.9,9.9,9.9,31.871315,-102.3984,9,2022
63883.0,Broad Reach Power,64295.0,Angleton,IPP Non-CHP,9.9,9.9,9.9,29.167065,-95.44065,9,2022
63883.0,Broad Reach Power,64296.0,Brazoria,IPP Non-CHP,9.9,9.9,9.9,29.062635,-95.57759,9,2022
63883.0,Broad Reach Power,64297.0,Heights,IPP Non-CHP,9.9,9.9,9.9,29.389595,-94.94987,9,2022
63883.0,Broad Reach Power,64298.0,Magnolia TX,IPP Non-CHP,9.9,9.9,9.9,29.488335,-95.13395,9,2022
63883.0,Broad Reach Power,64312.0,Bat Cave,IPP Non-CHP,100.0,100.0,100.0,30.737745,-99.23178,9,2022
63883.0,Broad Reach Power,64314.0,Dickinson,IPP Non-CHP,9.9,9.9,9.9,29.461255,-95.05699,9,2022
63883.0,Broad Reach Power,64315.0,Loop 463,IPP Non-CHP,9.9,9.9,9.9,28.816475,-97.07487,9,2022
63883.0,Broad Reach Power,64316.0,Lopeno,IPP Non-CHP,9.9,9.9,9.9,26.687614,-99.10942,9,2022
63883.0,Broad Reach Power,64317.0,North Fork TX,IPP Non-CHP,100.0,100.0,100.0,30.748955,-97.87571,9,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,9,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,9,2022
63883.0,Broad Reach Power,64319.0,Ranchtown,IPP Non-CHP,9.9,9.9,9.9,29.617885,-98.73595,9,2022
63883.0,Broad Reach Power,64321.0,Sweeny,IPP Non-CHP,9.9,9.9,9.9,29.055615,-95.68724,9,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,9,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,9,2022
63289.0,Key Capture Energy,64423.0,TX7 Flat Top,IPP Non-CHP,9.9,9.9,9.9,31.19791,-103.3607,9,2022
63289.0,Key Capture Energy,64424.0,TX8 Worsham,IPP Non-CHP,9.9,9.9,9.9,31.35658,-103.3365,9,2022
63289.0,Key Capture Energy,64425.0,TX2 Port Lavaca,IPP Non-CHP,9.9,9.9,9.9,28.58673,-96.68376,9,2022
60947.0,Tesla Inc.,64528.0,Gambit Energy Storage - Angleton Storage,IPP Non-CHP,100.0,100.0,100.0,29.16801,-95.44506,9,2022
64400.0,Flower Valley,64915.0,Flower Valley I,IPP Non-CHP,9.9,9.9,9.9,31.197283,-103.3618,9,2022
64401.0,Swoose,64916.0,Swoose I,IPP Non-CHP,9.9,9.9,9.9,31.45115,-103.0962,9,2022
64402.0,Triple Butte,64917.0,Triple Butte I,IPP Non-CHP,7.5,7.5,7.5,30.75956,-103.0679,9,2022
65076.0,"HEN Infrastructure, L.L.C.",65809.0,Caterina,IPP Non-CHP,9.9,9.9,9.9,28.34705,-99.6737,9,2022
65076.0,"HEN Infrastructure, L.L.C.",65831.0,Lonestar,IPP Non-CHP,9.9,9.9,9.9,31.594864,-103.2498,9,2022
65076.0,"HEN Infrastructure, L.L.C.",65836.0,Toyah Power Station,IPP Non-CHP,10.4,9.9,9.9,31.113909,-103.6655,9,2022
65076.0,"HEN Infrastructure, L.L.C.",65838.0,Hoef's Road Storage,IPP Non-CHP,2.0,2.0,2.0,31.031247,-103.4626,9,2022
55983.0,Luminant Generation Company LLC,8063.0,DeCordova Steam Electric Station,IPP Non-CHP,269.1,260.0,260.0,32.403056,-97.70056,12,2022
56272.0,Duke Energy DEGS Notrees,56961.0,Notrees Windpower Hybrid,IPP Non-CHP,36.0,36.0,36.0,31.995,-102.8283,12,2022
56215.0,RWE Renewables Americas LLC,56981.0,Pyron Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.5886,-100.6728,12,2022
56215.0,RWE Renewables Americas LLC,56984.0,Inadale Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.4969,-100.5797,12,2022
58489.0,OCI Solar Power,58537.0,OCI Alamo Solar I Hybrid,IPP Non-CHP,1.0,1.0,1.0,29.271667,-98.44472,12,2022
61123.0,Upton County Solar 2 LLC,60123.0,Castle Gap Solar Hybrid,IPP Non-CHP,9.9,9.9,9.9,31.255,-102.272,12,2022
50174.0,Electric Transmission Texas LLC,60506.0,ETT Presidio NaS Battery,Electric Utility,4.0,4.0,4.0,29.566263,-104.3554,12,2022
60389.0,Rabbit Hill Energy Storage Project,60649.0,Rabbit Hill Energy Storage Project,IPP Non-CHP,9.9,9.9,9.9,30.587828,-97.68702,12,2022
60409.0,"Blue Summit Storage, LLC",60690.0,"Blue Summit Storage, LLC",IPP Non-CHP,30.0,30.0,30.0,34.299,-99.399,12,2022
54888.0,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,IPP Non-CHP,2.0,2.0,2.0,32.167575,-101.4792,12,2022
1015.0,Austin Energy,61741.0,Kingsberry Energy Storage System,Electric Utility,1.5,1.5,1.5,30.266028,-97.68614,12,2022
16604.0,City of San Antonio - (TX),62609.0,Commerce ESS,Electric Utility,10.0,10.0,10.0,29.43445,-98.61765,12,2022
61728.0,GlidePath Power Operations LLC,62753.0,Prospect Storage,IPP Non-CHP,9.9,9.9,9.9,29.149166,-95.65111,12,2022
63012.0,"2W Permian Solar, LLC",63255.0,2W Permian Solar Project Hybrid,IPP Non-CHP,40.0,40.0,40.0,32.116388,-102.5283,12,2022
63430.0,"Chisholm Grid, LLC",63737.0,Chisholm Grid Energy Storage System,IPP Non-CHP,100.0,100.0,100.0,32.904444,-97.38611,12,2022
63549.0,"Lily Solar, LLC",63892.0,Lily Solar Hybrid,IPP Non-CHP,50.0,50.0,50.0,32.533273,-96.42899,12,2022
63571.0,"Azure Sky Solar Project, LLC",63905.0,Azure Sky Solar,IPP Non-CHP,77.0,77.0,77.0,32.998948,-99.5985,12,2022
63883.0,Broad Reach Power,64293.0,Alvin,IPP Non-CHP,9.9,9.9,9.9,29.433245,-95.24937,12,2022
63883.0,Broad Reach Power,64294.0,Odessa,IPP Non-CHP,9.9,9.9,9.9,31.871315,-102.3984,12,2022
63883.0,Broad Reach Power,64295.0,Angleton,IPP Non-CHP,9.9,9.9,9.9,29.167065,-95.44065,12,2022
63883.0,Broad Reach Power,64296.0,Brazoria,IPP Non-CHP,9.9,9.9,9.9,29.062635,-95.57759,12,2022
63883.0,Broad Reach Power,64297.0,Heights,IPP Non-CHP,9.9,9.9,9.9,29.389595,-94.94987,12,2022
63883.0,Broad Reach Power,64298.0,Magnolia TX,IPP Non-CHP,9.9,9.9,9.9,29.488335,-95.13395,12,2022
63883.0,Broad Reach Power,64312.0,Bat Cave,IPP Non-CHP,100.0,100.0,100.0,30.737745,-99.23178,12,2022
63883.0,Broad Reach Power,64314.0,Dickinson,IPP Non-CHP,9.9,9.9,9.9,29.461255,-95.05699,12,2022
63883.0,Broad Reach Power,64315.0,Loop 463,IPP Non-CHP,9.9,9.9,9.9,28.816475,-97.07487,12,2022
63883.0,Broad Reach Power,64316.0,Lopeno,IPP Non-CHP,9.9,9.9,9.9,26.687614,-99.10942,12,2022
63883.0,Broad Reach Power,64317.0,North Fork TX,IPP Non-CHP,100.0,100.0,100.0,30.748955,-97.87571,12,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,12,2022
63883.0,Broad Reach Power,64318.0,Pueblo BA,IPP Non-CHP,9.9,9.9,9.9,28.678935,-100.4637,12,2022
63883.0,Broad Reach Power,64319.0,Ranchtown,IPP Non-CHP,9.9,9.9,9.9,29.617885,-98.73595,12,2022
63883.0,Broad Reach Power,64321.0,Sweeny,IPP Non-CHP,9.9,9.9,9.9,29.055615,-95.68724,12,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,12,2022
63883.0,Broad Reach Power,64322.0,Zapata,IPP Non-CHP,9.9,9.9,9.9,26.932675,-99.23371,12,2022
63289.0,Key Capture Energy,64423.0,TX7 Flat Top,IPP Non-CHP,9.9,9.9,9.9,31.19791,-103.3607,12,2022
63289.0,Key Capture Energy,64424.0,TX8 Worsham,IPP Non-CHP,9.9,9.9,9.9,31.35658,-103.3365,12,2022
63289.0,Key Capture Energy,64425.0,TX2 Port Lavaca,IPP Non-CHP,9.9,9.9,9.9,28.58673,-96.68376,12,2022
60947.0,Tesla Inc.,64528.0,Gambit Energy Storage - Angleton Storage,IPP Non-CHP,100.0,100.0,100.0,29.16801,-95.44506,12,2022
64400.0,Flower Valley,64915.0,Flower Valley I,IPP Non-CHP,9.9,9.9,9.9,31.197283,-103.3618,12,2022
64401.0,Swoose,64916.0,Swoose I,IPP Non-CHP,9.9,9.9,9.9,31.45115,-103.0962,12,2022
64402.0,Triple Butte,64917.0,Triple Butte I,IPP Non-CHP,7.5,7.5,7.5,30.75956,-103.0679,12,2022
64564.0,Byrd Ranch Storage LLC,65259.0,Byrd Ranch Storage,IPP Non-CHP,50.0,50.0,50.0,29.056,-95.686,12,2022
64568.0,"BT Noble Solar, LLC",65271.0,Noble Solar,IPP Non-CHP,125.0,125.0,125.0,33.261505,-97.23806,12,2022
63289.0,Key Capture Energy,65694.0,TX11 Republic Road Storage,IPP Non-CHP,50.0,50.0,50.0,30.881424,-96.62542,12,2022
63289.0,Key Capture Energy,65695.0,TX12 Silicon Hill Storage,IPP Non-CHP,100.0,100.0,100.0,30.41217,-97.57405,12,2022
63289.0,Key Capture Energy,65696.0,TX13 Endurance Park Storage,IPP Non-CHP,50.0,50.0,50.0,32.85583,-100.9917,12,2022
63289.0,Key Capture Energy,65701.0,TX23 Roughneck Storage,IPP Non-CHP,50.0,50.0,50.0,29.15923,-95.6626,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65809.0,Caterina,IPP Non-CHP,9.9,9.9,9.9,28.34705,-99.6737,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65810.0,Cedarville (TX),IPP Non-CHP,9.9,9.9,9.9,31.514106,-103.4524,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65811.0,Coyote Springs (TX),IPP Non-CHP,9.9,9.9,9.9,31.39471,-103.6303,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65813.0,Faulkner,IPP Non-CHP,9.9,9.9,9.9,31.262381,-103.7949,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65831.0,Lonestar,IPP Non-CHP,9.9,9.9,9.9,31.594864,-103.2498,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65833.0,Rattlesnake (TX),IPP Non-CHP,9.9,9.9,9.9,31.568978,-103.2266,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65834.0,Saddleback,IPP Non-CHP,9.9,9.9,9.9,31.332883,-103.4984,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65836.0,Toyah Power Station,IPP Non-CHP,10.4,9.9,9.9,31.113909,-103.6655,12,2022
65076.0,"HEN Infrastructure, L.L.C.",65838.0,Hoef's Road Storage,IPP Non-CHP,2.0,2.0,2.0,31.031247,-103.4626,12,2022
65182.0,Flower Valley II,66007.0,Flower Valley II,IPP Non-CHP,101.0,101.0,101.0,31.197285,-103.3618,12,2022
65183.0,Swoose II,66008.0,Swoose II,IPP Non-CHP,101.0,101.0,101.0,31.45115,-103.3618,12,2022
65184.0,Crossett Power Management LLC,66009.0,Crossett Power Management LLC,IPP Non-CHP,203.0,203.0,203.0,31.191687,-102.3172,12,2022
56272.0,Duke Energy DEGS Notrees,56961.0,Notrees Windpower Hybrid,IPP Non-CHP,36.0,36.0,36.0,31.995,-102.8283,1,2022
56215.0,RWE Renewables Americas LLC,56981.0,Pyron Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.5886,-100.6728,1,2022
56215.0,RWE Renewables Americas LLC,56984.0,Inadale Wind Farm LLC Hybrid,IPP Non-CHP,9.9,9.9,9.9,32.4969,-100.5797,1,2022
58489.0,OCI Solar Power,58537.0,OCI Alamo Solar I Hybrid,IPP Non-CHP,1.0,1.0,1.0,29.271667,-98.44472,1,2022
61123.0,Upton County Solar 2 LLC,60123.0,Castle Gap Solar Hybrid,IPP Non-CHP,9.9,9.9,9.9,31.255,-102.272,1,2022
50174.0,Electric Transmission Texas LLC,60506.0,ETT Presidio NaS Battery,IPP Non-CHP,4.0,4.0,4.0,29.566263,-104.3554,1,2022
60389.0,Rabbit Hill Energy Storage Project,60649.0,Rabbit Hill Energy Storage Project,IPP Non-CHP,9.9,9.9,9.9,30.587828,-97.68702,1,2022
60409.0,"Blue Summit Storage, LLC",60690.0,"Blue Summit Storage, LLC",IPP Non-CHP,30.0,30.0,30.0,34.299,-99.399,1,2022
54888.0,NRG Texas Power LLC,61362.0,NRG Elbow Creek Energy Storage Project,IPP Non-CHP,2.0,2.0,2.0,32.167575,-101.4792,1,2022
1015.0,Austin Energy,61741.0,Kingsberry Energy Storage System,Electric Utility,1.5,1.5,1.5,30.266028,-97.68614,1,2022
16604.0,City of San Antonio - (TX),62609.0,Commerce ESS,Electric Utility,10.0,10.0,10.0,29.43445,-98.61765,1,2022
61728.0,GlidePath Power Operations LLC,62753.0,Prospect Storage,IPP Non-CHP,9.9,9.9,9.9,29.149166,-95.65111,1,2022
